academicDepartment,subjectArea,schoolBulletinPrefix,courseNumber,name,pointsMin,pointsMax
SOCI,SOCI,W,3950,Ethnographic Imagination: Mapping the Social,4,0
GRMB,GERM,BC,1210,Grammatik Aktiv,2,0
LAND,LAND,K,4103,Plant Materials: Woody Trees and Shrubs II,1.5,0
ANTH,ANTH,V,2400,Culture and Finance,3,0
STAT,STAT,S,1001,Introduction to Statistical Reasoning,3,0
CEEM,CIEN,E,4138,Real-Estate Finance for Construction Management,3,0
SOCB,SOCI,BC,3914,Ethnic Diversity and the Welfare State,4,0
SLAL,RUSS,W,4348,Chteniia po russkoi kul'ture: Advanced Russian Through the Media,3,0
AHAR,AHIS,W,3967,Sacred Love in Italian Renaissance Art,4,4
AHAR,AHIS,W,3923,The Public Monument in the Ancient Near East,4,0
CHEM,CHEM,W,3081,Physical Chemistry III - Special Topics in Physical Chemistry,2,0
PHIL,PHIL,C,3912,"Seminar: Democracy, Disagreement and Toleration",3,0
ANTH,ANTH,V,2016,Gendered Migration in Transnational Asia,3,0
EESC,EESC,W,4924,Introduction to Atmospheric Chemistry,3,0
PLSB,POLS,BC,3402,The Comparative Politics of Gender Inequality,3,0
RELB,RELI,V,3307,Muslims in Diaspora,3,0
RELB,RELI,V,3308,Islam in African History,3,0
RELB,RELI,W,4405,Ghosts and Kami,4,0
RELB,RELI,W,4625,Contemporary Mormonism: Mediating Religious Identity in the 21st Century City,4,0
RELB,RELI,W,4655,The African American Prophetic Political Tradition from David Walker to Barack Obama,4,0
RELB,RELI,W,4807,Divine Human Animal,4,0
RELB,RELI,W,4812,Angels and Demons,4,0
RELB,RELI,W,4828,Religion and the Sexual Body,4,0
RELB,RELI,W,4350,Orality and Textuality in Islam,4,0
RELB,RELI,W,4412,Material Culture and the Supernatural in East Asia,4,0
RELB,RELI,W,4814,Migration and Religious Change in Comparative and Historical Perspective,4,0
CEEM,CIEN,E,4139,The Theory and Practice of virtual design and contruction,3,0
CEEM,CIEN,E,4137,Managing Civil Infrastructure Systems,3,0
CEEM,ENME,E,3332,A First Course in Finite Elements,3,0
PSYC,PSYC,W,2230,Perception and Sensory Processes,3,0
SLAL,SLLT,G,9001,Doctoral Research Seminar,2,0
PHIL,PHIL,G,9223,Luck and Coincidence,3,0
SOCI,SOCI,W,3225,Sociology of Education,3,0
MELC,MDES,W,4921,Elementary Ottoman Turkish I and II,3,0
STAT,STAT,W,3051,Math Finance in Continuous Time,3,0
STAT,STAT,W,4199,Statistical Computing in SAS,3,0
SOCI,SOCI,W,3265,Sociology of Work and Gender,3,0
SIPX,INAF,U,6228,Cybersecurity,3,0
SLAL,CLRS,V,3301,"Angry Young Decade: 1955 - 1965 In Russia, Poland, USA & England",3,0
ACTU,ACTU,K,4830,Stochastic Processes for Actuarial Science,3,0
ACTU,ACTU,K,4846,Quantitative Risk Management,3,0
ACTU,ACTU,K,4850,Oral Communication for Actuaries,1.5,0
ACTU,ACTU,K,4900,Proseminar in Actuarial Science,2,0
ACTU,ACTU,K,4995,Internship in Actuarial Science,2,0
ELEN,ELEN,E,6350,VLSI design laboratory,3,0
SIPX,INAF,U,6072,Energy Systems Fundamentals,3,0
SIPX,INAF,U,6154,Humanitarian Communications,3,0
SIPX,INAF,U,6374,Mainstreaming Gender in Global Affairs,3,0
SIPX,INAF,U,6393,Evolving Military Strategy Post-9/11,3,0
SIPX,REGN,U,6634,"Power, Democracy and Legitimacy in Southeast Asia",0,0
SIPX,INAF,U,6894,Dimensions of Leadership for an Interconnected World: Ready to Lead?,3,0
SIPX,INAF,U,6898,Program Evaluation and Design,3,0
SIPX,PUAF,U,8207,Creating and Managing Effective Nonprofits,3,0
SIPX,PUAF,U,8450,Sustainable Development Practicum,0,0
SIPX,INAF,U,8456,Higher Education Policy in Developing Countries,0,0
SIPX,INAF,U,8620,Colonialism and Post-colonialism: Discourse and Material Condition,3,0
SIPX,PUAF,U,8355,"Politics of Race, Crime and Criminal Justice",3,0
LAWS,LAW,L,6939,Financial Institutions and Financial Crises,4,0
LAWS,LAW,L,6506,Gender Justice,3,0
LAWS,LAW,L,8079,Jurisprudence of War,3,0
LAWS,LAW,L,8079,Latin American Law,3,0
LAWS,LAW,L,6071,Law and Development,3,0
LAWS,LAW,L,9097,"Drugs, Law and Policy",2,0
LAWS,LAW,L,8140,European Constitutional Law and the Euro Crisis,1,0
LAWS,LAW,L,8880,Law of Government Secrecy,2,0
LAWS,LAW,L,8144,The Legal and Political Economy of Hunger,2,0
SIPX,INAF,U,8835,New Venture Practicum,1.5,0
SIPX,INAF,U,8619,China and the Global Economy,0,0
SIPX,INAF,U,6389,"State Formation, Violence, and Intervention in the Modern World",3,0
SIPX,INAF,U,8147,The Chinese Economy,0,0
MELC,MDES,W,3960,MESAAS Honors Thesis Seminar,4,0
ASMB,EAAS,W,4024,Environment and Globalization: Chinese and Indian Experience,3,0
EEEB,EEEB,W,3220,The Evolution of Human Growth and Development,3,0
EEEB,EEEB,W,3230,Late Pleistocene Paleoanthropology of Southeast Asia and Australia,3,0
MUSI,MUSI,G,6631,Advanced Mixed Music Composition,3,0
SOCI,SOCI,G,6070,Social Stratification,3,0
POLS,POLS,W,4476,Korean Politics,4,0
FILB,FILM,BC,3204,Discussion Section,0,0
SUDV,SDEV,W,3366,Energy Law,3,0
COMM,COMM,K,4015,Evaluating the Communications Toolbox,3,0
COMM,COMM,K,4110,In Search of Insights,3,0
COMM,COMM,K,4120,Strategic Writing and Editing,3,0
COMM,COMM,K,4121,Building Internal Engagement,3,0
COMM,COMM,K,4170,Crisis Communications,3,0
COMM,COMM,K,4200,Managing and Measuring the Communications Mix,3,0
COMM,COMM,K,4225,Delivering the Strategic Message,3,0
COMM,COMM,K,4235,The Power of Opinion,3,0
COMM,COMM,K,4900,Advanced Communications Project,6,0
SIPX,INAF,U,6143,"Gender, Globalization and Human Rights",3,0
SIPX,INAF,U,6948,Writing on Policy,3,0
SIPX,INAF,U,6538,State Building in the Developing World,3,0
SIPX,INAF,U,6145,"Journalism,  Human Rights and Social Change",0,0
SIPX,INAF,U,6209,E-Government & Digital Diplomacy,3,0
SIPX,INAF,U,6164,Political Economy of Development: Africa and the World,3,0
ENCL,CLEN,W,3770,Beyond the Human,4,0
SIPX,INAF,U,6161,African Institutions in a Changing Regional & Global Security Environment,3,0
HIST,HIST,W,3026,Roman Social History,3,0
HIST,HIST,W,3398,The Politics of Terror: The French Revolution,3,0
HIST,HIST,W,3449,American Urban History,3,0
HIST,HSME,W,3810,History of South Asia I: al-Hind to Hindustan,3,0
HIST,HIST,W,4008,Wealth and Poverty in the Classical World,4,0
HIST,HIST,W,4285,"Post-Stalinism: The Soviet Union and Its Successor Societies, 1953-2012",0,0
HIST,HIST,W,4351,"American Big Business and German Industry, 1900-2000",4,0
HIST,HIST,W,4645,Spinoza to Sabbatai: Jews in Early Modern Europe,4,0
HIST,HIST,W,4674,Cuba and Latin America,4,0
MELC,MDES,W,3943,Turkish Cinema: Contemporary Turkey Through a Constructed Lens,3,0
RELI,RELI,W,4018,Interpreting Buddhism: Hermeneutics East and West,4,0
SOCI,SOCI,G,4094,Qualitative Methods,3,0
POLS,POLS,G,8403,Politics of Constitutional Change in Latin America,3,0
SIPX,SIPA,U,4012,Best Practices for Financial Modeling in Excel,0,0
GERL,CLGR,G,4545,German Colonialism and its Legacy,0,0
GERL,CLGR,G,6550,Concepts of Space in Literature and Thought,0,0
POLS,POLS,W,4871,Chinese Foreign Policy,4,0
LING,LING,W,4307,Scripts of Asia and the World,3,0
POLS,POLS,G,8474,Political Economy of East Asia in Comparative Perspective,3,0
IEOR,IEOR,E,4111,Operations Consulting,3,0
IEOR,IEOR,E,4505,Operations Research in Public Policy,3,0
IEOR,IEOR,E,4507,Operations Management: With Application to Healthcare Management,3,0
IEOR,IEOR,E,4715,Commodity Derivatives,1.5,0
IEOR,IEOR,E,4711,Global Capital Markets,3,0
IEOR,IEOR,E,4722,Introduction to Algorithmic Trading,1.5,0
IEOR,IEOR,E,4727,Professional Communication for MS IEOR,1,0
ELEN,ELEN,E,9501,Seminar in electrical power networks,3,0
HIST,LACV,C,1020,Primary Texts of Latin American Civilization,4,0
ARHB,AHIS,BC,3015,Synthesis: An Approach to Mixed-Media,3,0
SOCB,SOCI,W,3225,Sociology of Education,3,0
SOCB,SOCI,W,3265,Sociology of Work and Gender,3,0
SOCB,SOCI,W,3315,"Sociology of Religion: Religion, Modernity, and the State",3,0
MUSI,MUSI,W,4126,European Music in America 1825-1950,3,0
ANTH,ANTH,V,3894,African Futures,4,0
SIPX,INAF,U,6085,The Economic Development of Latin America,3,0
DANB,DNCE,BC,3566,Composition: Site Specific and Experimental Methods,3,0
MUSI,MUSI,W,4626,Concepts of Musical Instrument in Electronic and Computer Music,3,0
DANB,DNCE,BC,3575,George Balanchine and the Reinvention of Modern Ballet,3,0
ENCL,ENGL,W,3707,19th C. British Fiction and the Unexpected,4,0
ENCL,ENGL,W,3390,"The Early Modern Underworld: Crime and English Literature, 1590-1625",4,0
ENCL,ENTA,W,4723,"Ibsen, Chekhov & Strindberg",3,0
ENCL,CLEN,W,3740,Thirties,4,0
ENCL,CLEN,W,3971,Genealogies of Feminism: Theories of Intimacy,4,0
ENCL,ENGL,W,3981,Narrative and Argument in Freud,4,0
SOCB,SOCI,BC,3915,The 2012 Election and Beyond,4,0
ENCL,ENGL,W,3993,Hardy and Lawrence,4,0
ENCL,CLEN,W,4521,Comparative Modern Fiction,3,0
ENCL,ENTA,W,4731,American Drama,3,0
ENCL,ENGL,W,3711,The American School of Catastrophe,4,0
ENCL,ENGL,W,3851,Poetry Magazines,4,0
ENCL,ENGL,W,3970,Irish Prose,4,0
ENCL,CLEN,G,4625,Poetry of the African Diaspora,3,0
ENCL,CLEN,W,3785,Tony Kushner,4,0
MECE,MECE,E,3610,Materials and Processes in Manufacturing,3,0
MECE,MECE,E,4306,Introduction to Aerodynamics,3,0
FYSB,FYSB,BC,1170,Legacy of the Mediterranean II,3,0
PHIL,PHIL,G,9180,Topics in Moral Philosophy,3,0
ENCL,ENGL,W,3505,Gay and Lesbian Marriage Literature,4,0
ENCL,CLEN,G,6031,Medieval Court Performances and Performance Theory,3,0
ENCL,CLEN,G,6537,Embodiment,3,0
ENCL,ENGL,G,6631,Medieval Cultures of the Book,3,0
ENCL,ENGL,W,4101,Literature of the 1590s,3,0
ENCL,ENGL,G,6122,Shakespeare in America,3,0
ENCL,ENGL,G,6199,Early Modern Literature: Writing Early Modern London,4,0
ENCL,ENGL,G,6135,Theatrical Culture of the 1590s,3,0
ENCL,ENGL,G,6380,Love Poetry,3,0
ENCL,ENGL,G,6404,Imagining Freedom,3,0
ENCL,ENGL,W,4601,Literatures of Colonial America,3,0
ENCL,CLEN,G,6300,Black Radicalism & the Archive,4,0
ENCL,CLEN,G,6510,Genealogies of Feminism: Theories of Intimacy,3,0
ENCL,ENGL,G,6608,Ecstasy: Religious Affects from Anne Hutchinson to Emerson,3,0
ENCL,ENGL,G,6665,Transpacific Literary and Cultural Critique,3,0
ENCL,ENGL,G,6820,The Age of Experience: The Novel from George Eliot to Edith Wharton,3,0
ENCL,ENGL,G,6920,Contemporary World Fiction,3,0
ENCL,ENGL,G,6913,Teaching Writing: Theory and Practice,3,0
SOCI,SOCI,W,3940,History-Sociology Colloquium,4,0
UBST,URBS,V,3315,Metropolitics of Race and Place,3,0
UBST,URBS,V,3308,Introduction to Urban Ethnographies,3,0
FYSB,FYSB,BC,1710,Classics Through Time,3,0
AHAR,AHIS,G,8707,Periodizing the Seventies,3,0
AHAR,AHIS,G,8751,Abstraction Across Media,3,0
AHAR,AHIS,G,6651,"Art, Media and Avant-Garde",3,0
AHAR,AHIS,G,8319,Japanese Photography,3,0
AHAR,AHIS,G,8474,The Invention of Oil Painting:  Fifteenth Century Art in the Netherlands,3,0
FYSB,FYSB,BC,1297,"Capitalism, Liberalism and Freedom",3,0
FYSB,FYSB,BC,1591,"Genes, Stem Cells and Society",3,0
FYSB,FYSB,BC,1592,"""Cannibal Cousins"": Haiti",3,0
FYSB,FYSB,BC,1593,"""Cannibal Cousins"": Dominican Republic",3,0
SLAL,RUSS,W,4345,Chteniia po russkoi kul'ture: Advanced Russian Through History,3,0
AHAR,AHIS,W,3816,Mapping Gothic England,4,0
AHAR,AHIS,W,3814,"The Enchanted World of German Romantic Prints, 1750-1850",4,0
AHAR,AHIS,G,8559,"The Enchanted World of German Romantic Prints, 1750-1850",3,0
SOCI,SOCI,G,8201,New Directions in Economic Sociology,3,0
SOCI,SOCI,G,4215,World-Historical Sociology: Perspectives on Natural Resources and Development,3,0
PLSB,POLS,V,3413,Political Movements in the Middle East and North Africa,3,0
MUSI,MUSI,W,4102,Music and Writings of Wagner,3,0
PLSB,POLS,V,3002,Human Rights and Immigration,3,0
POLS,POLS,W,3503,Political Economy of African Development,3,0
ASMB,EAAS,W,4022,Japanaese Buddhist Visual Culture,3,0
PSYC,PSYC,W,3225,The Wandering Mind: Psychological Approaches to Distraction,4,0
PSYC,PSYC,W,3280,Seminar In Infant Development,3,0
CHEM,CHEM,G,4210,Writing Workshop for Chemists,1,0
ENCL,ENGL,G,4406,"Memoir: Illness, Disability and Embodiment",3,0
ANTH,ANTH,V,3829,Absent Bodies,4,0
ANTH,ANTH,V,3822,"Media, Aesthetics, Politics",4,0
AFSB,AFRS,BC,3556,Ethnography of Black America,4,0
ANTH,ANTH,V,3876,Chinese Science and Medicine in East Asia and Beyond,4,0
SLAL,RUSS,W,4349,Chteniia po russkoi kul'ture: Advanced Russian Through Song,3,0
SLAL,HSSL,G,6000,Creative Dissidence in Post Stalin Period,4,0
ENCL,CLEN,W,3938,"Parody, Plagiarism, Postcolonialism",4,0
SLAL,RUSS,G,6041,Contemporary Russian Culture & Society,4,0
SLAL,POLI,G,4049,Twentieth Century Polish Poetry,3,0
WMST,WMST,V,3125,Introduction to Sexuality Studies,4,0
WMST,WMST,V,3915,Gender and Power in Transnational Perspective,4,0
EESC,EESC,W,4888,Isoptope Geology II,3,3
AHAR,AHIS,W,3234,Medieval Art II:  Romanesque and Gothic,3,0
ENCL,ENHS,W,4983,Hacking the Archive: The Digital Humanities Toolkit,3,0
SIPX,REGN,U,8588,Modern Iran: From Monarchy to Islamic Republic,3,0
ENCL,CLEN,W,4725,Modern Primitives,3,0
ICLS,CPLS,W,3944,Literature and Medicine: Imagining Illness,3,0
ICLS,CPLS,W,3454,Blood/Lust: Staging the Early Modern Mediterranean,3,0
BIOS,BIOL,G,4075,Biology at Physical Extremes,3,0
ENCL,ENGL,W,3740,Toni Morrison,4,0
PHYS,PHYS,G,4011,Particle Astrophysics and Cosmology,3,0
PHYS,PHYS,G,4075,Biology at Physical Extremes,0,0
HIST,HIST,W,3004,The Mediterranean World After Alexander the Great,3,0
HIST,HIST,W,3447,"America Between the Wars, 1918-1945",3,0
HIST,HIST,W,3544,Science and Technology in the United States: From Franklin to Facebook,3,0
HIST,HIST,W,3544,Science and Technology in the United States from Franklin to Facebook,3,0
HIST,HIST,W,3811,South Asia II: Empire and Its Aftermath,3,0
HIST,HIST,W,4046,"Egypt, Ethiopia and Nubia in Late Antiquity",4,0
HIST,HIST,W,4189,Composing the Self in Early Modern Europe,4,0
HIST,HIST,W,4369,The Long War of the 1940s: The Dutch Case in European History and Memory in WWII,4,0
HIST,HIST,W,4214,The Era of Witness: Twentieth Century Poland in Personal Accounts,4,0
HIST,HIST,W,4434,The Atlantic Slave Trade,4,0
HIST,HIST,W,4644,Modern Jewish Intellectual History,4,0
HIST,HIST,W,4676,History of Cuba from Late Spanish Colonialiism to the Present,4,0
HIST,HIST,W,4688,"1968 in Latin America: Leftist Radicalism and Youth Counterculture in Brazil, Mexico, and Uruguay",4,0
HIST,HIST,W,4689,"Human Rights Activism in Latin America, 1970s-1990s",4,0
HIST,HSEA,W,4725,Tibetan Material History,4,0
HIST,HIST,W,4789,Poverty in Africa: Historical Perspectives,4,0
HIST,HIST,W,4870,Japan Before 1600,3,0
HIST,HIST,W,4915,History of Domestic Animals,4,0
HIST,HIST,W,4411,Colonial American History,4,0
HIST,HIST,BC,3243,The Constitution in Historical Perspective,3,0
SIPX,INAF,U,8085,Topics in Corporate Finance,1.5,0
MUSI,MUSI,G,9401,Advanced Seminar in Ethnomusicology I: The Caribbean,3,0
MUSI,MUSI,G,9402,"Advanced Seminar in Ethnomusicology II: Theory, Music & Ethnography",3,0
MUSI,MUSI,V,2034,Music and Myth,3,0
MUSI,MUSI,W,4440,Music Exoticisms of the Former Soviet Union,4,0
COLB,CPLS,BC,3170,Translating Madness:  The Sciences and Fictions of Pathology,3,0
ARHB,AHIS,BC,3626,In and Around Abstract Expressionism,3,0
ARHB,AHIS,BC,2005,Painting I and III,3,0
ARHB,AHIS,BC,3971,Rococco and It's Revivials,4,0
ANTH,ANTH,G,6651,ARCHAEOLOGIES OF THE CONTEMPORARY PAST,3,0
ASMB,EAAS,W,4520,Modern Korean Literature in Translation,3,0
POLS,POLS,G,4845,National Security Strategies of the Middle East: A Comparative Perspective,4,0
PSYB,PSYC,BC,3366,Eating Disorders,4,0
POLS,POLS,G,8823,"Debates in International Peace Interventions: Constructivists, critical theorists, pols-structuralists, feminists, and their critics",4,0
ASMB,HSEA,W,4725,Tibetan Material History,3,0
POLS,POLS,G,8624,Race in the History of Western Ideas,3,0
POLS,POLS,G,8640,Commerce and Civic Virtue,3,0
POLS,POLS,G,4407,Nine Thought Trends in China,4,0
PSYB,PSYC,BC,3364,Psychology of Leadership,4,0
STAT,STAT,W,4415,Multivariate Statistical Inference,0,0
STAT,STAT,W,4640,Bayesian Statistics,3,0
VIAR,VIAR,R,3414,Printmaking II: Silkscreen,0,0
STAT,STAT,W,4249,Applied Data Science,3,0
STAT,STAT,W,4400,Statistical Machine Learning,0,0
STAT,STAT,W,4242,Introduction to Data Science,3,0
CLSB,CLCV,W,4411,Egypt in the Classical World,4,0
CSER,CSER,W,3970,Arab Americans and the Arab Diaspora Thorugh Literature and Theater,4,0
CSER,CSER,W,3221,African American History: From Slavery to the Great Migration,3,0
CSER,CSER,W,4481,"Immigrants, Indigenous Peoples, and Citizenship",4,0
CSER,CSER,W,3901,"Sex, Drugs and Women of Color",0,0
CSER,CSER,W,3222,Nature and Power: Environmental History of the US,0,0
CSER,CSER,W,1040,Critical Approaches to the Study of Ethnicity and Race,0,0
CSER,CSER,W,3701,US Latina/o Cultural Production,4,0
QMSS,QMSS,G,4061,Statistical Analysis of Missing Data,4,4
QMSS,QMSS,G,4062,Social Network Analysis,4,4
QMSS,QMSS,G,4013,Quantitative Analytic Techniques I,3,3
QMSS,QMSS,G,4014,Quantitative Analytic Techniques II,4,4
CSER,CSER,W,3914,Approaches to Contemporary Native American Education,4,4
ANTH,ANTH,G,4246,The Politics of Reproduction,3,0
CEAC,CHEN,E,4400,Chemical process development,3,0
CEAC,CHEN,E,4540,Energy and process integration,3,0
CEAC,CHEN,E,4610,Chemical product design,3,0
SIPX,INAF,U,6485,Law & Politics of Conflict Management and Intervention,3,0
SIPX,INAF,U,6398,Unconventional Warriors,3,0
STAT,ACTU,K,4821,Actuarial Methods,3,0
STAT,ACTU,K,4823,Actuarial Models,3,0
SIPX,EMPA,U,6430,Organizational Behavior,3,0
SIPX,INAF,U,8380,Managing the Global Corporation,3,0
SIPX,PEPM,U,6640,Macroeconometrics,3,0
SIPX,PUAF,U,6413,Global Health Practice,3,0
SIPX,PUAF,U,8451,Development Practitioner Workshop,3,0
SIPX,REGN,U,6535,The Geopolitics of Russian Oil and Gas,1.5,0
SIPX,SIPA,U,6008,Fostering Innovation & Driving Improvement in the Public & Non-Profit Sectors,3,0
SIPX,PUAF,U,6234,Planning and Implementing Urban Public Policy,3,0
SIPX,REGN,U,6647,International Relations of Northeast Asia,3,0
FRNB,FREN,BC,3077,La Jalousie dans la Litterature Francais,3,0
EALC,EAAS,W,4217,China on Stage,3,0
CEAC,CHEN,E,4130,Advanced Chemical Engineering Thermodynamics,3,0
SIPX,PUAF,U,6255,Development Practice Lab II,1,0
SIPX,INAF,U,6207,International Reporting,3,0
COMS,COMS,W,1404,Emerging Scholars Program Seminar,1,1
COMS,COMS,E,6915,Writing for Computer Scientists and Engineers,1,1
COMS,COMS,W,3136,Data Structures with C/C++,4,4
BUSI,BUSI,K,4100,Global Emerging Markets,3,0
BUSI,BUSI,K,4040,Security Analysis,3,0
HIST,HIST,BC,3866,Fashion in China,3,0
HIST,ENHS,W,4983,Hacking the Archive: The Digital Humanities Toolkit,4,0
EESC,EESC,W,2310,"Earth's Environmental Systems: The Life System Required Lab: Sections  001, 002, 003, 004,005",0,0
WSTB,WMST,BC,3530,Feminist Media Theory,4,0
ANTB,ANTH,V,3829,Absent Bodies,4,0
SIPX,PUAF,U,6190,Extractive Industries and Sustainable Development,3,0
EALC,EARL,W,4310,Life-Writing in Tibetan Buddhist Literature,4,0
ELEN,ELEN,E,6884,Topics in signal processing,3,0
ELEN,ELEN,E,6888,Topics in signal processing,3,0
ELEN,ELEN,E,6777,Topics in networking,3,0
ELEN,ELEN,E,6779,Topics in networking,3,0
ELEN,EECS,E,6891,Topics in information processing,3,0
ELEN,ELEN,E,4511,Power systems analysis and control,3,0
WSTB,WMST,BC,3513,Critical Animal Studies,4,0
MECE,MECE,E,6432,Small-Scale Mechanical Behavior,3,0
CLAS,CLGM,V,3920,The World Responds to the Greeks: Greece Faces East,3,0
HSTB,HIST,BC,3978,20th Century Cities: Americas and Europe,3,0
WPGS,WRIT,W,3331,Nonfiction Seminar:  The Modern Arts Writer,3,0
TRAN,TRAN,G,1234,Course TBA 1,0,0
TRAN,TRAN,G,2345,Course TBA 2,0,0
MECE,MECE,E,3420,Engineering Design ̢���� Concept & Design Generation,1,0
MECE,MECE,E,3430,Engineering Design,3,0
SUDV,SDEV,W,2000,Introduction to Environmental Law,3,0
DANB,DNCE,BC,3143,Classic Variations,1,0
VIAR,VIAR,R,3131,Ceramics II,3,0
MELC,MDES,W,3915,A History of African Cities,3,0
MELC,MDES,G,4326,The Armenian Genocide and the Holocaust: Memory and Representation,4,0
HIST,HSEA,G,8867,"De-provincializing Marx: Marx, History, and the World Outside Euro-America",4,0
MELC,MDES,G,4004,"Politics, Religion and the Secular: Theories and Methods",4,0
QMSS,QMSS,G,4063,Data Visualization,4,0
HUMR,HRTS,G,4210,"Equality, Identity & Rights",3,0
HUMR,HRTS,V,3190,International Human Rights Law,3,0
HUMR,HRTS,G,4410,Children's Rights: Selected Issues,3,0
HIST,HIST,W,3616,Jews in the Christian World in the High Middle Ages,3,0
HIST,HIST,W,4437,Poisoned Worlds: Corporate Behavior and Public Health,4,0
HIST,HIST,G,8124,The Book in the Early Modern World,0,0
HIST,HIST,G,8206,"Empires and States in Southeastern Europe, 1876-1996",4,0
HIST,HIST,G,8495,Borderlands History Seminar,4,0
HIST,HIST,G,8675,Cold War in Latin America,4,0
HIST,HIST,G,9072,Medieval Science and Society,4,0
TRAN,TRAN,C,1234,Introduction to submit buttons,3,0
HIST,HSEA,G,9875,Topics in the Cultural History of Japan,4,0
HIST,HIST,G,9664,Mexican Politics in the Twentieth Century,4,0
HIST,HIST,BC,4392,Senior Research Seminar,4,0
HIST,HIST,G,9531,Graduate Research Seminar in US History II,4,0
EESC,EESC,W,1003,Climate and Society: Case Studies,3,0
SIPX,PUAF,U,6427,"Technology, Innovation and Economic Development in Cities",1.5,0
WMST,WMST,G,4000,"Genealogies of Feminism: Slavery, Coloniality and the Human",4,0
WMST,WMST,G,4000,"Genealogies of Feminism: Bodies, Carnalities",4,0
EEEB,EEEB,W,3240,Challenges and Strategies of Primate Conservation,3,0
EEEB,EEEB,W,3250,Method and Theory in Biological Anthropology,4,0
EEEB,EEEB,W,4015,Animal Communication: A Primate Perspective,3,0
RELI,RELI,V,3311,Islam in the Post-Colonial World,3,0
RELI,RELI,V,3535,Introduction to Rabbinic Literature,3,0
RELI,RELI,W,4160,Gnosis,4,0
ENCL,ENGL,S,4104,"Pirates & Puritans: Literature in the Early Anglophone Atlantic, 1600-1700",3,0
ANTH,ANTH,S,4024,Anthropology of Europe,3,0
ANTH,ANTH,S,4300,Ethnographic Film,3,0
COMS,COMS,S,4115,Programming Languages and Translators,3,0
FILM,FILM,S,3020,Digital Documentary in the Age of the Internet,3,0
HIST,HIST,S,4508,Classical HOLLYWOOD & Modern AMERICA,4,0
HIST,HIST,S,3123,"Technology, Censorship and Freedom of Expression in the Early Modern World",3,0
HIST,HIST,S,3451,African American Women̢���s History,3,0
HIST,HIST,S,3932,An International History of Oil and Water,3,0
HIST,HIST,S,3426,Slavery in World History,4,0
HIST,HIST,S,3983,A New Order for the World: The United States and International Society,3,0
HIST,HIST,S,3967,The History of Occupation from Napoleon in Europe to the US in Iraq,3,0
HIST,HIST,S,4504,Transforming Environments: American Environmental History,4,0
HIST,HIST,S,3428,The US Presidency 1789-Present,3,0
HIST,HIST,S,3807,"India and Europe: Walking, Mapping and Knowing from the 17th to the 19th Century",3,0
HIST,HIST,S,3495,"My City in Ruins: Culture, Power and Politics in the US 1965- 2005",3,0
HUMR,HRTS,S,4340,Human Rights Skills and Advocacy,3,0
HUMR,HRTS,S,4320,Human Rights and Foreign Policy,3,0
POLS,POLS,S,3104,Public Opinion and DemocraticTheory,3,0
POLS,POLS,S,3204,Campaign Science,3,0
POLS,POLS,S,3509,"Challenges for Developing Democracies: Institutions, Service Delivery, and the Road Ahead",3,0
ENCL,ENGL,S,3273,Borderlands: The North American West in Nineteenth-Century U.S. Literature,3,0
ENCL,ENGL,S,3271,Legal Fictions: Nineteenth-Century American Law and Literature,3,0
ENCL,CLEN,S,3208,Transatlantic Modernism: Encounters with the Foreign,3,0
ENCL,ENGL,S,3737,Soundscapes of 20th Century African American Literature,3,0
ENCL,ENGL,S,3874,"Harlem, Then and Now",3,0
ENCL,ENGL,S,3970,New York as Crimescape in Detective Fiction,3,0
ENCL,CLEN,S,3740,"3 Modernist Cities: Dublin, Paris, Berlin",3,0
PHIL,PHIL,S,2101,History of Philosophy I: Presocratics To Augustine,3,0
PHIL,PHIL,S,3252,Philosophy of Language and Mind,3,0
PSYC,PSYC,S,3692,Social Relationships & Health,3,0
PSYC,PSYC,S,3682,Self-Regulation: The Science of Becoming Your Better Self,3,0
PSYC,PSYC,S,3672,Introduction to Moral Psychology,3,0
PSYC,PSYC,S,3632,Psychology of Control,3,0
RELI,RELI,S,3805,Religion and Literature: Evil in Modern Thought,3,0
RELI,RELI,S,3825,"Gods, Games, and Play",3,0
RELI,RELI,S,3820,Atheism,3,0
SOCI,SOCI,S,3324,Global Urbanism,3,0
SOCI,SOCI,S,3671,"Media, Culture, & Society in the Age of the Internet",3,0
SOCI,SOCI,S,3490,"Mistake, Misconduct, Disaster",3,0
STAT,STAT,S,4107,Statistical Inference,3,0
STAT,STAT,S,4240,Data Mining,3,0
VIAR,VIAR,S,3210,Introduction to Painting,3,0
JOUC,JOUR,S,3040,Fundamentals of Radio Journalism,3,0
JOUC,JOUR,S,,Photography's Other Histories: Vernacular Photography from 1839 to the Present,3,0
JOUC,JOUR,S,3030,Photography's Other Histories: Vernacular Photography from 1839 to the Present,3,0
AHAR,AHIS,S,3813,Van Eyck to Bruegel: Netherlandish Art in the New York Collections,3,0
AHAR,AHIS,S,3857,Masterpieces of Italian Architecture,3,0
EALC,EARL,S,3375,Introduction to East Asian Buddhism,3,0
EALC,HSEA,S,3425,Empire and the History of Chinese Writing,3,0
FRRP,FREN,G,8714,Science and Literature in Early Modern France,3,0
FRRP,FREN,G,4640,Modern France ; History and Historiography,0,0
FRRP,CLFR,W,3500,"The Modern Novel: Balzac, Flaubert, Proust.",3,0
SOSC,SOSC,S,3920,Madness and Culture,3,0
